Time,Temp(*C),Humid(%)
02:28:10,25.5,63.4
02:28:16,25.5,63.4
02:28:21,25.5,63.3
02:28:27,25.5,63.3
02:28:33,25.5,63.3
02:28:41,25.5,63.3
02:28:46,25.5,63.3
02:28:52,25.5,63.3
02:28:57,25.5,63.3
02:29:05,25.5,63.3
02:29:13,25.5,63.3
02:29:19,25.5,63.3
02:29:27,25.5,63.3
02:29:35,25.5,63.4
02:29:41,25.5,63.4
02:29:46,25.5,63.4
02:29:52,25.5,63.4
02:29:57,25.5,63.4
02:30:03,25.5,63.4
02:30:08,25.5,63.4
02:30:14,25.5,63.4
02:30:22,25.5,63.4
02:30:27,25.5,63.4
02:30:33,25.5,63.4
02:30:38,25.5,63.4
02:30:44,25.5,63.4
02:30:49,25.5,63.4
02:30:55,25.6,63.5
02:31:03,25.5,63.4
02:31:09,25.5,63.4
02:31:14,25.5,63.4
02:31:25,25.6,63.5
02:31:30,25.5,63.4
02:31:36,25.5,63.3
02:31:44,25.5,63.3
02:31:49,25.5,63.3
02:31:57,25.5,63.3
02:32:03,25.5,63.3
02:32:11,25.5,63.3
02:32:19,25.5,63.3
02:32:25,25.5,63.4
02:32:30,25.5,63.4
02:32:36,25.5,63.4
02:32:41,25.6,63.4
02:32:47,25.6,63.5
02:32:52,25.5,63.4
02:32:58,25.5,63.4
02:33:03,25.5,63.4
02:33:09,25.5,63.4
02:33:14,25.5,63.4
02:33:20,25.5,63.3
02:33:31,25.6,63.4
02:33:36,25.5,63.3
02:33:42,25.5,63.3
02:33:47,25.6,63.4
02:33:53,25.6,63.4
02:33:58,25.5,63.3
02:34:04,25.5,63.3
02:34:09,25.5,63.3
02:34:15,25.5,63.3
02:34:23,25.6,63.5
02:34:28,25.5,63.4
02:34:34,25.5,63.3
02:34:42,25.6,63.4
02:34:48,25.5,63.3
02:34:53,25.5,63.3
02:35:01,25.6,63.4
02:35:09,25.6,63.4
02:35:17,25.5,63.3
02:35:23,25.6,63.4
02:35:28,25.6,63.4
02:35:36,25.6,63.4
02:35:47,25.6,63.3
02:35:55,25.6,63.3
02:36:06,25.5,63.1
02:36:11,25.6,63.2
02:36:17,25.6,63.2
02:36:22,25.6,63.2
02:36:28,25.6,63.2
02:36:33,25.5,63.1
02:36:39,25.5,63.1
02:36:44,25.6,63.2
02:36:50,25.5,63.1
02:36:55,25.6,63.2
02:37:01,25.5,63.2
02:37:06,25.6,63.3
02:37:12,25.6,63.3
02:37:18,25.6,63.3
02:37:26,25.6,63.3
02:37:31,25.5,63.2
02:37:37,25.5,63.2
02:37:42,25.5,63.2
02:37:48,25.6,63.3
02:37:56,25.5,63.2
02:38:01,25.5,63.2
02:38:07,25.5,63.3
02:38:12,25.5,63.3
02:38:18,25.5,63.2
02:38:26,25.5,63.2
02:38:31,25.5,63.2
02:38:37,25.6,63.3
02:38:43,25.5,63.3
02:38:48,25.6,63.4
02:38:54,25.6,63.4
02:38:59,25.5,63.3
02:39:05,25.6,63.4
02:39:10,25.6,63.4
02:39:16,25.5,63.3
02:39:21,25.5,63.3
02:39:29,25.6,63.4
02:39:35,25.5,63.3
02:39:40,25.6,63.4
02:39:46,25.5,63.3
02:39:51,25.5,63.3
02:39:57,25.5,63.3
02:40:05,25.6,63.4
02:40:13,25.5,63.3
02:40:19,25.5,63.3
02:40:24,25.6,63.4
02:40:32,25.6,63.5
02:40:40,25.5,63.3
02:40:46,25.5,63.3
02:40:51,25.6,63.4
02:40:59,25.6,63.4
02:41:05,25.5,63.3
02:41:11,25.6,63.4
02:41:16,25.5,63.3
02:41:22,25.5,63.3
02:41:27,25.6,63.3
02:41:33,25.5,63.3
02:41:38,25.5,63.3
02:41:44,25.5,63.4
02:41:54,25.6,63.5
02:42:00,25.5,63.4
02:42:05,25.5,63.4
02:42:11,25.5,63.4
02:42:16,25.6,63.5
02:42:22,25.5,63.4
02:42:28,25.6,63.5
02:42:38,25.5,63.4
02:42:44,25.6,63.5
02:42:49,25.5,63.4
02:42:55,25.5,63.4
02:43:00,25.5,63.4
02:43:06,25.5,63.4
02:43:11,25.5,63.3
02:43:17,25.6,63.4
02:43:22,25.6,63.4
02:43:28,25.6,63.5
02:43:33,25.6,63.5
02:43:39,25.6,63.5
02:43:45,25.6,63.4
02:43:53,25.5,63.3
02:44:01,25.6,63.4
02:44:06,25.6,63.4
02:44:12,25.6,63.4
02:44:17,25.5,63.3
02:44:25,25.6,63.4
02:44:31,25.5,63.3
02:44:36,25.6,63.4
02:44:42,25.6,63.4
02:44:50,25.5,63.3
02:44:56,25.5,63.3
02:45:01,25.5,63.4
02:45:07,25.5,63.4
02:45:12,25.6,63.5
02:45:18,25.5,63.4
02:45:23,25.5,63.4
02:45:29,25.5,63.4
02:45:34,25.5,63.4
02:45:42,25.5,63.4
02:45:48,25.5,63.4
02:45:58,25.5,63.4
02:46:04,25.5,63.4
02:46:09,25.5,63.3
02:46:15,25.6,63.4
02:46:21,25.6,63.4
02:46:29,25.5,63.4
02:46:34,25.5,63.3
02:46:40,25.5,63.3
02:46:45,25.5,63.3
02:46:53,25.6,63.4
02:47:01,25.6,63.4
02:47:09,25.5,63.3
02:47:15,25.5,63.4
02:47:20,25.5,63.4
02:47:26,25.6,63.5
02:47:32,25.5,63.4
02:47:37,25.6,63.5
02:47:43,25.6,63.5
02:47:48,25.6,63.5
02:47:54,25.6,63.5
02:47:59,25.6,63.5
02:48:05,25.6,63.5
02:48:10,25.6,63.5
02:48:16,25.5,63.4
02:48:21,25.6,63.5
02:48:27,25.6,63.6
02:48:32,25.5,63.5
02:48:38,25.6,63.6
02:48:43,25.5,63.5
02:48:49,25.6,63.5
02:48:54,25.5,63.4
02:49:00,25.5,63.4
02:49:06,25.6,63.5
02:49:14,25.6,64.2
02:49:19,25.5,63.4
02:49:25,25.6,63.5
02:49:33,25.5,63.4
02:49:41,25.5,63.4
02:49:51,25.6,63.6
02:49:57,25.6,63.6
02:50:02,25.6,63.6
02:50:08,25.5,63.5
02:50:14,25.5,63.5
02:50:19,25.6,63.6
02:50:25,25.5,63.5
02:50:30,25.6,63.6
02:50:36,25.5,63.5
02:50:41,25.5,63.5
02:50:52,25.5,63.5
02:50:57,25.6,63.6
02:51:03,25.5,63.5
02:51:08,25.6,63.6
02:51:14,25.6,63.6
02:51:19,25.5,63.5
02:51:25,25.5,63.5
02:51:31,25.5,63.5
02:51:39,25.6,63.6
02:51:44,25.6,63.6
02:51:50,25.6,63.6
02:51:55,25.6,63.6
02:52:03,25.5,63.5
02:52:09,25.5,63.5
02:52:14,25.5,63.4
02:52:20,25.5,63.4
02:52:25,25.6,63.5
02:52:31,25.6,63.5
02:52:36,25.6,63.5
02:52:44,25.6,63.5
02:52:50,25.5,63.4
02:52:56,25.5,63.4
02:53:01,25.6,63.5
02:53:09,25.5,63.4
02:53:15,25.6,63.5
02:53:20,25.5,63.4
02:53:26,25.6,63.5
02:53:31,25.6,63.5
02:53:37,25.5,63.4
02:53:42,25.6,63.5
02:53:48,25.6,63.5
02:53:53,25.6,63.5
02:53:59,25.5,63.4
02:54:04,25.6,63.5
02:54:10,25.5,63.4
02:54:16,25.5,63.4
02:54:21,25.6,63.5
02:54:29,25.6,63.5
02:54:37,25.6,63.5
02:54:43,25.6,63.5
02:54:48,25.5,63.4
02:54:54,25.5,63.4
02:54:59,25.6,63.5
02:55:05,25.6,63.5
02:55:10,25.6,63.5
02:55:16,25.6,63.5
02:55:21,25.5,63.4
02:55:27,25.6,63.5
02:55:33,25.6,63.4
02:55:38,25.6,63.4
02:55:44,25.6,63.4
02:55:49,25.6,63.4
02:55:55,25.6,63.4
02:56:00,25.6,63.4
02:56:06,25.6,63.4
02:56:11,25.6,63.4
02:56:17,25.6,63.4
02:56:22,25.6,63.5
02:56:30,25.6,63.5
02:56:36,25.6,63.5
02:56:41,25.6,63.5
02:56:47,25.5,63.4
02:56:53,25.6,63.5
02:56:58,25.6,63.5
02:57:04,25.6,63.5
02:57:09,25.6,63.4
02:57:15,25.5,63.3
02:57:20,25.6,63.4
02:57:26,25.6,63.4
02:57:31,25.5,63.4
02:57:37,25.5,63.4
02:57:42,25.6,63.5
02:57:48,25.6,63.5
02:57:53,25.5,63.4
02:57:59,25.5,63.4
02:58:04,25.5,63.5
02:58:10,25.6,63.5
02:58:16,25.6,63.5
02:58:21,25.6,63.5
02:58:29,25.6,63.5
02:58:37,25.5,63.4
02:58:43,25.6,63.5
02:58:48,25.5,63.4
02:58:54,25.5,63.5
02:58:59,25.6,63.6
02:59:05,25.6,63.6
02:59:13,25.5,63.4
02:59:18,25.6,63.5
02:59:24,25.6,63.5
02:59:29,25.5,63.4
02:59:35,25.6,63.5
02:59:41,25.5,63.4
02:59:46,25.6,63.5
02:59:52,25.5,63.4
02:59:57,25.6,63.5
03:00:03,25.5,63.4
03:00:08,25.6,63.5
03:00:14,25.5,63.4
03:00:19,25.5,63.4
03:00:25,25.6,63.5
03:00:30,25.5,63.4
03:00:36,25.5,63.4
03:00:41,25.5,63.4
03:00:47,25.5,63.4
03:00:52,25.5,63.4
03:00:58,25.6,63.5
03:01:04,25.6,63.5
03:01:12,25.6,63.5
03:01:20,25.5,63.5
03:01:25,25.6,63.6
03:01:31,25.5,63.5
03:01:36,25.6,63.6
03:01:42,25.6,63.6
03:01:47,25.6,63.5
03:01:53,25.5,63.5
03:01:58,25.6,63.6
03:02:04,25.5,63.5
03:02:09,25.6,63.6
03:02:17,25.5,63.4
03:02:26,25.6,63.5
03:02:31,25.6,63.5
03:02:39,25.6,63.5
03:02:47,25.6,63.5
03:02:53,25.5,63.4
03:02:58,25.6,63.5
03:03:04,25.6,63.5
03:03:12,25.5,63.4
03:03:20,25.6,63.5
03:03:28,25.6,63.5
03:03:34,25.6,63.5
03:03:39,25.5,63.4
03:03:45,25.5,63.5
03:03:50,25.6,63.6
03:03:56,25.6,63.6
03:04:01,25.6,63.6
03:04:07,25.5,63.5
03:04:15,25.5,63.5
03:04:20,25.6,63.6
03:04:31,25.6,63.6
03:04:36,25.5,63.5
03:04:42,25.6,63.6
03:04:47,25.6,63.6
03:04:53,25.6,63.6
03:04:59,25.5,63.5
03:05:04,25.5,63.5
03:05:10,25.6,63.6
03:05:15,25.5,63.5
03:05:21,25.6,63.6
03:05:26,25.6,63.6
03:05:32,25.6,63.6
03:05:37,25.6,63.6
03:05:43,25.6,63.6
03:05:48,25.6,63.6
03:05:54,25.5,63.5
03:05:59,25.6,63.6
03:06:05,25.5,63.5
03:06:10,25.6,63.6
03:06:16,25.6,63.6
03:06:22,25.6,63.6
03:06:30,25.5,63.5
03:06:35,25.5,63.5
03:06:41,25.5,63.5
03:06:46,25.6,63.6
03:06:54,25.5,63.5
03:07:00,25.5,63.5
03:07:05,25.6,63.6
03:07:11,25.6,63.6
03:07:16,25.6,63.6
03:07:22,25.6,63.6
03:07:30,25.6,63.6
03:07:35,25.6,63.6
03:07:41,25.6,63.6
03:07:47,25.6,63.6
03:07:52,25.6,63.6
03:07:58,25.6,63.6
03:08:03,25.6,63.6
03:08:11,25.6,63.5
03:08:17,25.6,63.5
03:08:22,25.6,63.5
03:08:28,25.6,63.5
03:08:33,25.6,63.5
03:08:39,25.6,63.5
03:08:44,25.6,63.6
03:08:50,25.6,63.6
03:08:55,25.6,63.5
03:09:01,25.6,63.6
03:09:07,25.6,63.6
03:09:12,25.6,63.6
03:09:18,25.6,63.6
03:09:23,25.6,63.5
03:09:29,25.6,63.5
03:09:34,25.6,63.5
03:09:40,25.6,63.5
03:09:45,25.6,63.5
03:09:53,25.6,63.5
03:09:59,25.6,63.5
03:10:07,25.6,63.5
03:10:12,25.6,63.5
03:10:18,25.6,63.5
03:10:24,25.6,63.5
03:10:29,25.6,63.5
03:10:35,25.6,63.5
03:10:40,25.6,63.4
03:10:46,25.6,63.4
03:10:51,25.6,63.4
03:10:57,25.6,63.4
03:11:02,25.6,63.4
03:11:08,25.7,63.5
03:11:13,25.6,63.4
03:11:19,25.6,63.4
03:11:24,25.6,63.5
03:11:30,25.6,63.5
03:11:35,25.6,63.4
03:11:41,25.6,63.4
03:11:47,25.6,63.4
03:11:52,25.6,63.4
03:12:00,25.6,63.4
03:12:06,25.6,63.4
03:12:16,25.6,63.4
03:12:22,25.6,63.5
03:12:27,25.5,63.3
03:12:35,25.6,63.5
03:12:41,25.6,63.5
03:12:46,25.6,63.5
03:12:52,25.6,63.5
03:12:57,25.6,63.5
03:13:03,25.6,63.5
03:13:09,25.6,63.5
03:13:14,25.6,63.5
03:13:22,25.6,63.5
03:13:28,25.6,63.4
03:13:33,25.6,63.4
03:13:39,25.6,63.4
03:13:44,25.6,63.4
03:13:50,25.6,63.4
03:13:55,25.6,63.5
03:14:03,25.6,63.5
03:14:09,25.6,63.5
03:14:14,25.5,63.4
03:14:20,25.6,63.5
03:14:26,25.6,63.4
03:14:31,25.6,63.4
03:14:37,25.6,63.5
03:14:42,25.6,63.5
03:14:48,25.6,63.5
03:14:53,25.6,63.5
03:14:59,25.6,63.5
03:15:04,25.6,63.5
03:15:10,25.6,63.5
03:15:15,25.6,63.5
03:15:26,25.6,63.5
03:15:31,25.6,63.5
03:15:37,25.6,63.5
03:15:43,25.6,63.5
03:15:48,25.6,63.5
03:15:54,25.6,63.5
03:16:02,25.6,63.5
03:16:07,25.6,63.5
03:16:13,25.6,63.5
03:16:18,25.6,63.5
03:16:24,25.6,63.5
03:16:32,25.6,63.5
03:16:37,25.6,63.5
03:16:43,25.6,63.5
03:16:48,25.6,63.5
03:16:54,25.6,63.5
03:16:59,25.6,63.5
03:17:05,25.6,63.5
03:17:11,25.6,63.5
03:17:16,25.6,63.5
03:17:22,25.6,63.5
03:17:30,25.6,63.5
03:17:35,25.6,63.5
03:17:41,25.6,63.5
03:17:46,25.6,63.5
03:17:52,25.6,63.5
03:17:57,25.6,63.5
03:18:03,25.6,63.5
03:18:08,25.6,63.5
03:18:14,25.6,63.5
03:18:19,25.6,63.5
03:18:25,25.6,63.5
03:18:31,25.6,63.5
03:18:36,25.6,63.5
03:18:42,25.6,63.5
03:18:47,25.6,63.5
03:18:53,25.6,63.5
03:18:58,25.6,63.5
03:19:04,25.6,63.5
03:19:09,25.6,63.5
03:19:15,25.6,63.5
03:19:20,25.6,63.5
03:19:26,25.6,63.5
03:19:31,25.6,63.5
03:19:39,25.6,63.5
03:19:45,25.6,63.5
03:19:50,25.6,63.5
03:19:56,25.6,63.6
03:20:02,25.6,63.6
03:20:07,25.6,63.5
03:20:13,25.6,63.5
03:20:18,25.6,63.5
03:20:24,25.6,63.5
03:20:29,25.6,63.6
03:20:35,25.6,63.6
03:20:40,25.6,63.6
03:20:46,25.6,63.6
03:20:51,25.6,63.6
03:20:57,25.6,63.6
03:21:05,25.6,63.6
03:21:10,25.6,63.6
03:21:16,25.6,63.6
03:21:22,25.6,63.6
03:21:27,25.6,63.6
03:21:33,25.6,63.6
03:21:38,25.6,63.6
03:21:44,25.6,63.6
03:21:49,25.6,63.6
03:21:55,25.6,63.6
03:22:00,25.6,63.6
03:22:06,25.6,63.6
03:22:11,25.6,63.6
03:22:17,25.6,63.6
03:22:22,25.5,63.5
03:22:28,25.6,63.6
03:22:33,25.6,63.6
03:22:39,25.6,63.6
03:22:45,25.6,63.6
03:22:50,25.6,63.6
03:22:56,25.6,63.6
03:23:01,25.6,63.6
03:23:07,25.6,63.6
03:23:12,25.6,63.6
03:23:18,25.6,63.5
03:23:26,25.6,63.5
03:23:31,25.6,63.6
03:23:37,25.7,63.6
03:23:42,25.7,63.6
03:23:48,25.6,63.5
03:23:53,25.6,63.5
03:23:59,25.6,63.5
03:24:04,25.6,63.5
03:24:10,25.6,63.5
03:24:16,25.6,63.5
03:24:21,25.6,63.5
03:24:27,25.6,63.5
03:24:35,25.6,63.5
03:24:40,25.6,63.6
03:24:46,25.6,63.6
03:24:51,25.6,63.5
03:24:59,25.6,63.5
03:25:07,25.6,63.5
03:25:13,25.6,63.5
03:25:18,25.6,63.5
03:25:24,25.6,63.5
03:25:32,25.6,63.5
03:25:38,25.6,63.5
03:25:43,25.6,63.5
03:25:49,25.6,63.5
03:25:54,25.6,63.5
03:26:00,25.6,63.5
03:26:05,25.6,63.5
03:26:13,25.6,63.5
03:26:19,25.6,63.5
03:26:27,25.7,63.6
03:26:32,25.6,63.5
03:27:21,25.6,63.5
03:28:09,25.6,63.5
03:28:58,25.6,63.5
03:29:46,25.6,63.4
03:30:35,25.6,63.4
03:31:23,25.6,63.4
03:32:11,25.6,63.4
03:33:00,25.7,63.5
03:33:48,25.6,63.4
03:33:56,25.7,63.5
03:34:02,25.6,63.4
03:34:07,25.6,63.4
03:34:13,25.6,63.4
03:34:21,25.6,63.4
03:34:27,25.7,63.5
03:34:32,25.6,63.4
03:34:38,25.6,63.4
03:34:43,25.6,63.5
03:34:49,25.6,63.5
03:34:54,25.6,63.5
03:35:00,25.6,63.5
03:35:05,25.6,63.5
03:35:11,25.6,63.4
03:35:19,25.6,63.5
03:35:24,25.6,63.4
03:35:30,25.6,63.4
03:35:38,25.6,63.5
03:35:44,25.6,63.5
03:35:49,25.6,63.5
03:35:55,25.7,63.6
03:36:00,25.6,63.5
03:36:08,25.6,63.5
03:36:14,25.6,63.5
03:36:19,25.6,63.5
03:36:25,25.6,63.5
03:36:30,25.6,63.5
03:36:36,25.6,63.5
03:36:41,25.6,63.5
03:36:47,25.6,63.5
03:36:52,25.6,63.5
03:36:58,25.6,63.5
03:37:04,25.6,63.5
03:37:09,25.6,63.5
03:37:15,25.6,63.5
03:37:23,25.6,63.5
03:37:28,25.6,63.5
03:37:34,25.6,63.5
03:37:39,25.6,63.5
03:37:45,25.6,63.5
03:37:50,25.6,63.5
03:37:56,25.6,63.5
03:38:01,25.6,63.5
03:38:07,25.6,63.5
03:38:12,25.6,63.5
03:38:18,25.6,63.5
03:38:24,25.6,63.5
03:38:29,25.6,63.5
03:38:35,25.6,63.5
03:38:40,25.6,63.5
03:38:46,25.6,63.5
03:38:51,25.6,63.5
03:39:02,25.6,63.5
03:39:12,25.6,63.5
03:39:18,25.7,63.6
03:39:23,25.6,63.5
03:39:29,25.6,63.5
03:39:34,25.6,63.5
03:39:40,25.6,63.5
03:39:46,25.7,63.6
03:39:51,25.6,63.5
03:39:57,25.6,63.5
03:40:02,25.6,63.5
03:40:08,25.6,63.5
03:40:13,25.6,63.5
03:40:19,25.6,63.5
03:40:24,25.7,63.6
03:40:30,25.6,63.5
03:40:35,25.6,63.5
03:40:41,25.6,63.5
03:40:46,25.6,63.5
03:40:52,25.6,63.5
03:40:57,25.7,63.6
03:41:03,25.7,63.6
03:41:09,25.6,63.5
03:41:14,25.6,63.5
03:41:20,25.6,63.5
03:41:25,25.6,63.5
03:41:31,25.6,63.5
03:41:36,25.6,63.5
03:41:42,25.6,63.5
03:41:47,25.6,63.5
03:41:53,25.6,63.5
03:41:58,25.6,63.5
03:42:04,25.6,63.5
03:42:09,25.6,63.5
03:42:15,25.6,63.5
03:42:20,25.6,63.5
03:42:26,25.6,63.5
03:42:31,25.6,63.5
03:42:37,25.6,63.5
03:42:43,25.6,63.5
03:42:48,25.6,63.5
03:42:54,25.6,63.5
03:42:59,25.6,63.5
03:43:07,25.6,63.4
03:43:13,25.7,63.6
03:43:18,25.6,63.5
03:43:24,25.6,63.5
03:43:29,25.7,63.6
03:43:35,25.6,63.5
03:43:40,25.6,63.5
03:43:46,25.7,63.6
03:43:51,25.7,63.6
03:43:57,25.6,63.5
03:44:03,25.6,63.5
03:44:08,25.6,63.5
03:44:16,25.6,63.5
03:44:24,25.6,63.4
03:44:35,25.6,63.4
03:44:40,25.6,63.4
03:45:29,25.6,63.4
03:45:34,25.7,63.5
03:45:40,25.7,63.5
03:45:45,25.6,63.4
03:45:51,25.6,63.5
03:45:56,25.6,63.5
03:46:02,25.6,63.4
03:46:07,25.7,63.5
03:46:13,25.6,63.4
03:46:19,25.6,63.4
03:46:24,25.6,63.4
03:46:30,25.6,63.4
03:46:35,25.7,63.6
03:46:41,25.6,63.5
03:46:46,25.6,63.5
03:46:52,25.6,63.5
03:46:57,25.6,63.5
03:47:05,25.6,63.5
03:47:16,25.6,63.5
03:47:21,25.6,63.5
03:47:27,25.6,63.5
03:47:33,25.7,63.6
03:47:38,25.6,63.5
03:47:44,25.7,63.5
03:47:49,25.7,63.6
03:47:55,25.6,63.5
03:48:00,25.7,63.6
03:48:06,25.6,63.5
03:48:11,25.6,63.5
03:48:17,25.6,63.5
03:48:22,25.6,63.5
03:48:28,25.6,63.5
03:48:33,25.6,63.5
03:48:39,25.6,63.5
03:48:44,25.6,63.5
03:48:50,25.6,63.4
03:48:56,25.7,63.5
03:49:01,25.6,63.5
03:49:09,25.6,63.5
03:49:15,25.6,63.5
03:49:20,25.6,63.5
03:49:26,25.7,63.6
03:49:31,25.6,63.5
03:49:37,25.7,63.6
03:49:42,25.6,63.5
03:49:48,25.6,63.5
03:49:53,25.6,63.5
03:49:59,25.7,63.6
03:50:04,25.6,63.5
03:50:10,25.6,63.5
03:50:15,25.6,63.5
03:50:21,25.6,63.5
03:50:27,25.7,63.6
03:50:32,25.7,63.6
03:50:38,25.6,63.5
03:50:43,25.6,63.5
03:50:49,25.6,63.5
03:50:54,25.6,63.5
03:51:00,25.6,63.5
03:51:05,25.7,63.5
03:51:16,25.7,63.5
03:51:24,25.6,63.4
03:51:32,25.7,63.5
03:51:38,25.6,63.3
03:51:43,25.6,63.3
03:51:51,25.6,63.4
03:51:57,25.7,63.6
03:52:02,25.6,63.5
03:52:08,25.6,63.5
03:52:13,25.6,63.5
03:52:19,25.6,63.5
03:52:27,25.6,63.5
03:52:32,25.6,63.4
03:52:38,25.6,63.5
03:52:43,25.6,63.5
03:52:49,25.6,63.5
03:52:54,25.7,63.6
03:53:00,25.6,63.5
03:53:06,25.6,63.5
03:53:14,25.6,63.5
03:53:22,25.7,63.6
03:53:27,25.6,63.5
03:53:33,25.6,63.4
03:53:38,25.7,63.5
03:53:44,25.7,63.5
03:53:49,25.6,63.4
03:53:55,25.6,63.5
03:54:00,25.7,63.6
03:54:08,25.6,63.5
03:54:14,25.7,63.6
03:54:20,25.7,63.6
03:54:28,25.7,63.6
03:54:33,25.7,63.6
03:54:39,25.7,63.6
03:54:44,25.7,63.5
03:54:50,25.7,63.5
03:54:55,25.7,63.5
03:55:01,25.7,63.5
03:55:06,25.7,63.5
03:55:12,25.7,63.5
03:55:17,25.7,63.5
03:55:23,25.7,63.5
03:55:28,25.7,63.4
03:55:34,25.7,63.4
03:55:39,25.7,63.4
03:55:50,25.7,63.4
03:55:56,25.7,63.4
03:56:01,25.7,63.4
03:56:09,25.7,63.4
03:56:15,25.7,63.4
03:56:20,25.7,63.4
03:56:26,25.7,63.4
03:56:31,25.8,63.5
03:56:37,25.7,63.4
03:56:42,25.7,63.4
03:56:48,25.7,63.4
03:56:53,25.7,63.4
03:56:59,25.8,63.5
03:57:04,25.7,63.3
03:57:10,25.7,63.3
03:57:18,25.7,63.3
03:57:24,25.7,63.3
03:57:29,25.7,63.3
03:57:35,25.7,63.3
03:57:40,25.7,63.3
03:57:51,25.8,63.4
03:57:56,25.7,63.3
03:58:02,25.7,63.2
03:58:07,25.7,63.2
03:58:13,25.7,63.2
03:58:18,25.7,63.2
03:58:24,25.7,63.2
03:58:32,25.7,63.2
03:58:38,25.8,63.3
03:58:43,25.8,63.3
03:58:49,25.7,63.2
03:58:54,25.7,63.2
03:59:00,25.7,63.1
03:59:05,25.7,63.1
03:59:13,25.7,63.2
03:59:19,25.8,63.2
03:59:24,25.7,63.2
03:59:30,25.7,63.2
03:59:35,25.8,63.3
03:59:41,25.7,63.1
03:59:46,25.8,63.2
03:59:52,25.7,63.1
04:00:00,25.7,63.1
04:00:06,25.7,63.1
04:00:14,25.7,63.1
04:00:19,25.7,63.1
04:00:25,25.7,63.1
04:00:30,25.7,63.1
04:00:36,25.7,63.1
04:00:44,25.8,63.2
04:00:49,25.7,63.1
04:00:55,25.7,63.1
04:01:00,25.7,63.0
04:01:11,25.7,63.1
04:01:17,25.7,63.0
04:01:22,25.7,63.0
04:01:28,25.8,63.1
04:01:33,25.7,63.0
04:01:39,25.7,63.0
04:01:47,25.8,63.1
04:01:52,25.7,63.0
04:01:58,25.7,63.0
04:02:03,25.7,63.1
04:02:09,25.8,63.1
04:02:57,25.8,63.1
04:03:46,25.8,63.0
04:04:34,25.8,62.9
04:05:23,25.8,62.9
04:06:14,25.8,62.9
04:06:22,25.8,62.9
04:06:27,25.7,62.8
04:06:33,25.8,62.9
04:06:41,25.8,62.9
04:06:46,25.8,62.9
04:06:52,25.7,62.8
04:06:57,25.8,62.9
04:07:03,25.8,62.9
04:07:08,25.8,62.9
04:07:14,25.8,62.9
04:07:30,25.8,62.9
04:07:38,25.8,62.9
04:07:48,25.8,62.9
04:07:54,25.8,62.9
04:07:59,25.8,62.9
04:08:05,25.8,62.9
04:08:10,25.8,62.9
04:08:16,25.8,62.9
04:08:21,25.8,62.9
04:08:27,25.8,62.9
04:08:33,25.7,62.8
04:08:38,25.7,62.8
04:08:44,25.8,63.0
04:08:49,25.8,62.9
04:08:55,25.8,63.0
04:09:00,25.8,63.0
04:09:06,25.8,63.0
04:09:11,25.8,63.0
04:09:17,25.8,63.0
04:09:22,25.8,63.0
04:09:28,25.7,62.9
04:09:33,25.7,62.9
04:09:39,25.8,63.0
04:09:44,25.8,63.0
04:09:50,25.7,62.9
04:09:56,25.8,63.0
04:10:01,25.8,63.0
04:10:07,25.8,63.0
04:10:12,25.7,62.9
04:10:18,25.8,63.0
04:10:23,25.7,62.9
04:10:29,25.8,63.0
04:10:34,25.8,62.9
04:10:40,25.7,62.9
04:10:45,25.8,63.0
04:10:51,25.8,63.0
04:10:56,25.8,63.0
04:11:02,25.8,63.0
04:11:07,25.8,63.0
04:11:13,25.8,63.0
04:11:18,25.7,62.9
04:11:24,25.8,63.0
04:11:32,25.8,63.0
04:11:38,25.7,62.9
04:11:43,25.8,63.0
04:11:49,25.8,63.0
04:11:54,25.8,63.0
04:12:00,25.8,63.0
04:12:08,25.8,63.0
04:12:13,25.7,62.9
04:12:19,25.8,63.0
04:12:24,25.7,62.9
04:12:30,25.7,62.9
04:12:41,25.7,62.9
04:12:46,25.8,63.0
04:12:52,25.7,62.9
04:12:57,25.8,63.0
04:13:03,25.8,63.0
04:13:08,25.8,63.0
04:13:14,25.8,63.0
04:13:22,25.8,63.0
04:13:30,25.8,63.0
04:13:35,25.8,63.0
04:13:41,25.7,62.9
04:13:46,25.8,63.0
04:13:52,25.8,63.0
04:13:57,25.8,63.0
04:14:03,25.7,62.9
04:14:09,25.8,63.0
04:14:14,25.8,63.0
04:14:20,25.8,63.0
04:14:25,25.8,63.0
04:14:31,25.8,63.0
04:14:36,25.8,63.0
04:14:42,25.8,63.0
04:14:47,25.8,63.0
04:14:53,25.8,63.0
04:14:58,25.8,63.0
04:15:04,25.8,63.0
04:15:09,25.7,62.9
04:15:15,25.8,62.9
04:15:20,25.8,62.9
04:15:31,25.7,62.9
04:15:37,25.8,63.0
04:15:42,25.8,62.9
04:15:48,25.8,62.9
04:15:53,25.7,62.9
04:15:59,25.8,62.9
04:16:07,25.7,62.9
04:16:12,25.8,63.0
04:16:41,25.8,62.8
04:16:46,25.7,62.9
04:16:57,25.8,63.0
04:17:02,25.8,63.0
04:17:08,25.8,62.9
04:17:13,25.8,63.0
04:17:21,25.8,62.9
04:17:27,25.8,62.9
04:17:32,25.8,62.9
04:17:43,25.8,62.9
04:17:49,25.8,62.9
04:17:54,25.8,62.9
04:18:00,25.8,62.9
04:18:05,25.8,62.9
04:18:13,25.8,62.9
04:18:21,25.8,62.9
04:18:27,25.8,62.9
04:18:32,25.8,62.9
